1161	1482
2743	1483
1769	1484
1112	1485
2863	1486
2263	1487
99	1488
232	1489
1256	1490
2145	1491
3076	1492
158	1493
2790	1494
2459	1495
2132	1496
583	1497
143	1498
817	1499
1771	1500
2494	1501
274	1502
650	1503
799	1504
303	1505
851	1506
615	1507
689	1508
332	1509
3762	1510
1868	1511
2940	1512
2320	1513
3635	1514
747	1515
75	1516
2379	1517
1785	1518
2131	1519
1560	1520
1039	1521
1619	1522
296	1523
987	1524
118	1525
992	1526
396	1527
1116	1528
1488	1529
657	1530
2970	1531
1116	1532
1472	1533
3505	1534
357	1535
2029	1536
33	1537
1445	1538
157	1539
171	1540
875	1541
116	1542
733	1543
457	1544
733	1545
1146	1546
916	1547
2789	1548
466	1549
3156	1550
679	1551
2761	1552
1789	1553
1264	1554
2594	1555
155	1556
240	1557
138	1558
35	1559
47	1560
4191	1561
139	1562
143	1563
820	1564
2441	1565
3549	1566
964	1567
275	1568
3020	1569
73	1570
2523	1571
135	1572
4042	1573
2210	1574
860	1575
860	1576
335	1577
2007	1578
2818	1579
49	1580
79	1581
978	1582
118	1583
220	1584
100	1585
986	1586
499	1587
1092	1588
1624	1589
333	1590
1243	1591
1635	1592
473	1593
834	1594
1218	1595
292	1596
3160	1597
3177	1598
3351	1599
195	1600
205	1601
1198	1602
3348	1603
2613	1604
897	1605
136	1606
1201	1607
276	1608
1609	1609
3501	1610
249	1611
1063	1612
65	1613
289	1614
1787	1615
3796	1616
1673	1617
1119	1618
3022	1619
2112	1620
1787	1621
1673	1622
2036	1623
1626	1624
2929	1625
369	1626
2264	1627
1787	1628
3461	1629
1319	1630
2677	1631
249	1632
1385	1633
93	1634
202	1635
3390	1636
1522	1637
314	1638
520	1639
1222	1640
1973	1641
1031	1642
693	1643
1263	1644
2195	1645
693	1646
1704	1647
1031	1648
3389	1649
1268	1650
2195	1651
1263	1652
264	1653
3453	1654
1876	1655
72	1656
97	1657
250	1658
85	1659
15	1660
808	1661
85	1662
15	1663
97	1664
63	1665
14	1666
63	1667
14	1668
84	1669
15	1670
85	1671
15	1672
63	1673
14	1674
72	1675
63	1676
58	1677
63	1678
903	1679
340	1680
1026	1681
623	1682
767	1683
767	1684
365	1685
1782	1686
514	1687
514	1688
722	1689
545	1690
365	1691
4249	1692
563	1693
289	1694
1454	1695
1541	1696
542	1697
2580	1698
1394	1699
29	1700
776	1701
542	1702
548	1703
630	1704
2384	1705
279	1706
399	1707
2158	1708
986	1709
372	1710
249	1711
1	1712
873	1713
200	1714
2984	1715
2484	1716
2371	1717
314	1718
2456	1719
2386	1720
2602	1721
2433	1722
